Ano;Region;Tipo_caracteristica;Caracteristica;Total;No pobres;Pobreza total;Pobreza no extrema;Pobreza extrema
2015;Central;Persona;Horas semanales trabajadas en la ocupación principal;43.3145181;44.19988538;35.38043955;37.61887701;25.53568185
2015;Central;Persona;Escolaridad promedio personas de 15 años y más;9.235437687;9.713296642;6.722312018;6.848967796;6.35091328
2015;Central;Persona;Tasa de desempleo abierto;7.799185096;5.403982434;24.87661174;18.77005894;43.54292085
2015;Central;Persona;Tasa neta de participación;61.49654496;64.18024238;47.37301176;47.88175551;45.88282233
2015;Central;Persona;Tasa de ocupación;56.70031559;60.71195336;35.58821155;38.89432178;25.90410132
2015;Chorotega;Hogar;Total de personas;365778;260924;104854;65698;39156
2015;Chorotega;Hogar;Total de hogares;110983;81024;29959;18385;11574
2015;Chorotega;Hogar;Miembros por hogar;3.29580206;3.220329779;3.499916553;3.573456622;3.383100052
2015;Chorotega;Hogar;Fuerza de trabajo por hogar;1.469936837;1.612460506;1.084482126;1.108022845;1.047088301
2015;Chorotega;Hogar;Ocupados por hogar;1.327897065;1.539556181;0.755465803;0.851237422;0.603335061
2015;Chorotega;Hogar;Ingreso por hogar;830706.9236;1068871.155;186592.6768;254887.3385;78108.37106
2015;Chorotega;Hogar;Ingreso per cápita por hogar;295945.3219;385955.1716;52514.03042;71233.09674;22779.27716
2015;Chorotega;Hogar;Porcentaje de hogares con jefatura femenina;35.35045908;32.82731043;42.17430488;44.20995377;38.94072922
2015;Chorotega;Persona;Relación de dependencia demográfica;0.469233212;0.399620938;0.676537367;0.651574952;0.720159909
2015;Chorotega;Persona;Relación de dependencia económica;1.242138558;0.997152654;2.227269929;2.225074861;2.23095965
2015;Chorotega;Persona;Horas semanales trabajadas en la ocupación principal;42.94127865;44.23449387;35.81376751;40.30792332;25.74165831
2015;Chorotega;Persona;Escolaridad promedio personas de 15 años y más;8.341158454;8.976738404;6.502634818;6.615074369;6.295518868
2015;Chorotega;Persona;Tasa de desempleo abierto;9.662984712;4.521309167;30.33856571;23.17510186;42.3797343
2015;Chorotega;Persona;Tasa neta de participación;57.73427187;62.20652024;44.78661226;43.24685802;47.63757862
2015;Chorotega;Persona;Tasa de ocupación;52.15541801;59.39397114;31.19899647;33.22435462;27.44889937
2015;Pacífico Central;Hogar;Total de personas;279993;195314;84679;51385;33294
2015;Pacífico Central;Hogar;Total de hogares;87101;63229;23872;15085;8787
2015;Pacífico Central;Hogar;Miembros por hogar;3.214578478;3.088993974;3.547210121;3.406363938;3.789006487
2015;Pacífico Central;Hogar;Fuerza de trabajo por hogar;1.409811598;1.527732528;1.097478217;1.091746768;1.107317628
2015;Pacífico Central;Hogar;Ocupados por hogar;1.271305726;1.440098689;0.824229223;0.934570766;0.634801411
2015;Pacífico Central;Hogar;Ingreso por hogar;761223.5244;971642.3723;203893.8775;263548.7688;101481.9013
2015;Pacífico Central;Hogar;Ingreso per cápita por hogar;277139.6036;359725.8576;58396.04402;76446.92862;27407.35686
2015;Pacífico Central;Hogar;Porcentaje de hogares con jefatura femenina;32.48412762;30.00680068;39.04574397;36.82466026;42.85876864
2015;Pacífico Central;Persona;Relación de dependencia demográfica;0.487801893;0.421575844;0.666922925;0.660749571;0.676519462
2015;Pacífico Central;Persona;Relación de dependencia económica;1.280147562;1.021946851;2.232146265;2.120104439;2.421788284
2015;Pacífico Central;Persona;Horas semanales trabajadas en la ocupación principal;42.61393995;44.24046389;35.09387071;38.48432402;26.52474005
2015;Pacífico Central;Persona;Escolaridad promedio personas de 15 años y más;7.91244272;8.384542419;6.62913988;6.892454611;6.185432942
2015;Pacífico Central;Persona;Tasa de desempleo abierto;9.824424248;5.736202988;24.89789687;14.3967454;42.672148
2015;Pacífico Central;Persona;Tasa neta de participación;57.45890478;61.8434531;45.55159524;45.57252753;45.51620901
2015;Pacífico Central;Persona;Tasa de ocupación;51.81389821;58.29598709;34.21020603;39.01156677;26.09346494
2015;Brunca;Hogar;Total de personas;358760;223421;135339;82703;52636
2015;Brunca;Hogar;Total de hogares;111692;72144;39548;24247;15301
2015;Brunca;Hogar;Miembros por hogar;3.212047416;3.096875693;3.422145241;3.410854951;3.440036599
2015;Brunca;Hogar;Fuerza de trabajo por hogar;1.312179923;1.493291195;0.981794275;1.00466037;0.945559114
2015;Brunca;Hogar;Ocupados por hogar;1.175303513;1.410983588;0.745372712;0.861549882;0.561270505
2015;Brunca;Hogar;Ingreso por hogar;674559.6503;949208.4714;173541.5317;228312.363;86747.96616
2015;Brunca;Hogar;Ingreso per cápita por hogar;249223.7981;357889.3699;50994.5827;67813.80804;24341.70007
2015;Brunca;Hogar;Porcentaje de hogares con jefatura femenina;32.72212871;27.71956088;41.84788106;42.57021487;40.70322201
2015;Brunca;Persona;Relación de dependencia demográfica;0.518397397;0.411517218;0.734959683;0.763841495;0.691442527
2015;Brunca;Persona;Relación de dependencia económica;1.447871179;1.073859206;2.485603173;2.395032841;2.638097871
2015;Brunca;Persona;Horas semanales trabajadas en la ocupación principal;41.04421642;43.6778406;31.95857928;33.10531355;29.16918957
2015;Brunca;Persona;Escolaridad promedio personas de 15 años y más;7.738862869;8.575523401;6.119191628;6.202965973;5.980972827
2015;Brunca;Persona;Tasa de desempleo abierto;10.43122271;5.511825641;24.08056042;14.24466338;40.64141554
2015;Brunca;Persona;Tasa neta de participación;55.20296204;61.57380947;42.89012361;43.18306713;42.40576822
2015;Brunca;Persona;Tasa de ocupación;49.44461813;58.17996845;32.56194148;37.03178458;25.17146374
2015;Huetar Caribe;Hogar;Total de personas;433409;292614;140795;86789;54006
2015;Huetar Caribe;Hogar;Total de hogares;131468;93324;38144;23538;14606
2015;Huetar Caribe;Hogar;Miembros por hogar;3.296688167;3.135463546;3.691144086;3.687186677;3.697521566
2015;Huetar Caribe;Hogar;Fuerza de trabajo por hogar;1.39855326;1.510072436;1.125707844;1.170745178;1.053128851
2015;Huetar Caribe;Hogar;Ocupados por hogar;1.255392947;1.425624705;0.838899958;0.985427819;0.602765987
2015;Huetar Caribe;Hogar;Ingreso por hogar;681703.5034;876619.9114;204816.4738;269294.5109;100908.2144
2015;Huetar Caribe;Hogar;Ingreso per cápita por hogar;249268.3386;328699.5239;54930.14804;73003.03165;25805.16281
2015;Huetar Caribe;Hogar;Porcentaje de hogares con jefatura femenina;37.1542885;32.53396768;48.45847315;44.48976124;54.85416952
2015;Huetar Caribe;Persona;Relación de dependencia demográfica;0.512400995;0.433234116;0.708283284;0.700444758;0.721032505
2015;Huetar Caribe;Persona;Relación de dependencia económica;1.357213173;1.07636632;2.278953865;2.149435715;2.510986868
2015;Huetar Caribe;Persona;Horas semanales trabajadas en la ocupación principal;44.17531743;46.17364711;35.87455858;39.57245096;26.13209905
2015;Huetar Caribe;Persona;Escolaridad promedio personas de 15 años y más;7.426233811;8.00202582;6.03096613;6.061572444;5.977726413
2015;Huetar Caribe;Persona;Tasa de desempleo abierto;10.23631469;5.592296666;25.47800368;15.82900896;42.76426993
2015;Huetar Caribe;Persona;Tasa neta de participación;58.70061457;63.49047593;47.05076648;47.55470422;46.17416624
2015;Huetar Caribe;Persona;Tasa de ocupación;52.69183494;59.93990016;35.06317047;40.02726582;26.42812115
2015;Huetar Norte;Hogar;Total de personas;384430;265616;118814;69242;49572
2015;Huetar Norte;Hogar;Total de hogares;116750;84989;31761;19471;12290
2015;Huetar Norte;Hogar;Miembros por hogar;3.292762313;3.125298568;3.740877176;3.556160444;4.03352319
2015;Huetar Norte;Hogar;Fuerza de trabajo por hogar;1.406167024;1.548082693;1.026416045;0.989933748;1.084214809
2015;Huetar Norte;Hogar;Ocupados por hogar;1.278646681;1.471602207;0.762318567;0.8148015;0.679170057
2015;Huetar Norte;Hogar;Ingreso por hogar;696441.5907;888017.0625;183806.3531;241830.3481;91879.15981
2015;Huetar Norte;Hogar;Ingreso per cápita por hogar;246535.7116;319435.8314;51462.87752;68955.84872;23748.83014
2015;Huetar Norte;Hogar;Porcentaje de hogares con jefatura femenina;29.92376874;26.0116015;40.39230503;41.14837451;39.19446705
2015;Huetar Norte;Persona;Relación de dependencia demográfica;0.517930569;0.404899928;0.851279891;0.822397684;0.89330576
2015;Huetar Norte;Persona;Relación de dependencia económica;1.341658037;1.01881888;2.644601227;2.59232166;2.720225141
2015;Huetar Norte;Persona;Horas semanales trabajadas en la ocupación principal;44.36180517;46.24224035;34.64819098;38.70835172;26.93111297
2015;Huetar Norte;Persona;Escolaridad promedio personas de 15 años y más;7.114109754;7.752005429;5.415131143;5.600064412;5.13110862
2015;Huetar Norte;Persona;Tasa de desempleo abierto;9.068648352;4.940335943;25.73006135;17.69130999;37.35834897
2015;Huetar Norte;Persona;Tasa neta de participación;58.2202347;64.15545153;42.39216655;41.38486312;43.93919409
2015;Huetar Caribe;Persona;Tasa de ocupación;52.94044634;60.9859567;31.48463609;34.0633387;27.52423663
2016;Total;Hogar;Total de personas;4878135;3762874;1115261;771904;343357
2016;Total;Hogar;Total de hogares;1496829;1189559;307270;212266;95004
2016;Total;Hogar;Miembros por hogar;3.258979483;3.163251255;3.629579848;3.636493833;3.614132037
2016;Total;Hogar;Fuerza de trabajo por hogar;1.545287404;1.642896233;1.167406515;1.19287592;1.110500611
2016;Total;Hogar;Ocupados por hogar;1.424701152;1.557066947;0.912262831;0.999891645;0.716475096
2016;Total;Hogar;Ingreso por hogar;1027290.907;1236915.323;215755.0923;269946.1502;94676.83129
2016;Total;Hogar;Ingreso per cápita por hogar;369517.7062;449738.78;58951.42779;74074.05928;25163.16103
2016;Total;Hogar;Porcentaje de hogares con jefatura femenina;37.32563974;35.46457132;44.53054317;44.63974447;44.28655636
2016;Total;Persona;Relación de dependencia demográfica;0.457358215;0.396585729;0.708146796;0.717750891;0.686942979
2016;Total;Persona;Relación de dependencia económica;1.108979516;0.925411473;2.109096789;2.048509717;2.254507024
2016;Total;Persona;Horas semanales trabajadas en la ocupación principal;41.95777294;43.26844213;33.30181834;35.32087748;27.00618499
2016;Total;Persona;Escolaridad promedio personas de 15 años y más;8.689864531;9.244033185;6.42922173;6.546348299;6.153498559
2016;Total;Persona;Tasa de desempleo abierto;7.803483827;5.224267035;21.85559883;16.17806775;35.48179181
2016;Total;Persona;Tasa neta de participación;60.51527029;63.64936736;47.71481437;47.97340695;47.1054159
2016;Total;Persona;Tasa de ocupación;0;0;0;0;0
2016;Central;Hogar;Total de personas;3032357;2495631;536726;405474;131252
2016;Central;Hogar;Total de hogares;930210;780693;149517;110384;39133
2016;Central;Hogar;Miembros por hogar;3.259862827;3.19668679;3.589732271;3.673304102;3.353997905
2016;Central;Hogar;Fuerza de trabajo por hogar;1.639662012;1.721900926;1.210257028;1.23291419;1.146347073
2016;Central;Hogar;Ocupados por hogar;1.522822803;1.63292485;0.947932342;1.029560444;0.71768073
2016;Central;Hogar;Ingreso por hogar;1204881.862;1390684.162;234727.5995;285596.4761;91239.74854
2016;Central;Hogar;Ingreso per cápita por hogar;429625.9863;499640.3628;64050.60904;77627.40102;25754.01521
2016;Central;Hogar;Porcentaje de hogares con jefatura femenina;38.95378463;37.6478334;45.7727215;45.62074214;46.20141568
2016;Central;Persona;Relación de dependencia demográfica;0.420697672;0.375625558;0.67603791;0.708719453;0.58253153
2016;Central;Persona;Relación de dependencia económica;0.98813097;0.856487061;1.96609083;1.979367202;1.925813642
2016;Central;Persona;Horas semanales trabajadas en la ocupación principal;42.27537975;43.16737247;34.25618068;36.20313779;26.37774613
2016;Central;Persona;Escolaridad promedio personas de 15 años y más;9.265075777;9.698534686;6.839168602;6.892442743;6.675467764
2016;Central;Persona;Tasa de desempleo abierto;7.125810533;5.167316831;21.67512185;16.49374697;37.39411502
2016;Central;Persona;Tasa neta de participación;62.10720571;64.50770191;48.65636646;48.49052772;49.16649313
2016;Central;Persona;Tasa de ocupación;0;0;0;0;0
2016;Chorotega;Hogar;Total de personas;370713;269175;101538;63857;37681
2016;Chorotega;Hogar;Total de hogares;114182;87200;26982;17155;9827
2016;Chorotega;Hogar;Miembros por hogar;3.246685117;3.086869266;3.76317545;3.722354999;3.834435738
2016;Chorotega;Hogar;Fuerza de trabajo por hogar;1.498082009;1.576594037;1.244348084;1.27076654;1.198229368
2016;Chorotega;Hogar;Ocupados por hogar;1.347751835;1.480011468;0.920317249;0.998950743;0.783046708
2016;Chorotega;Hogar;Ingreso por hogar;818116.2533;1010475.609;196452.3354;257760.4753;89426.67756
2016;Chorotega;Hogar;Ingreso per cápita por hogar;299799.7368;376362.2738;52366.14336;70352.83286;20966.76833
2016;Chorotega;Hogar;Porcentaje de hogares con jefatura femenina;36.12128006;33.29931193;45.24127196;47.00670358;42.15935687
2016;Chorotega;Persona;Relación de dependencia demográfica;0.487313942;0.420126304;0.700604619;0.655441489;0.783040742
2016;Chorotega;Persona;Relación de dependencia económica;1.167227893;0.957935394;2.024214445;1.929220183;2.200084926
2016;Chorotega;Persona;Horas semanales trabajadas en la ocupación principal;40.82717165;42.54159947;31.92308312;33.80895139;27.72319688
2016;Chorotega;Persona;Escolaridad promedio personas de 15 años y más;8.420496487;9.007725314;6.574303676;6.741278104;6.254528486
2016;Chorotega;Persona;Tasa de desempleo abierto;10.0348428;6.12602652;26.04020849;21.38990826;34.64968153
2016;Chorotega;Persona;Tasa neta de participación;59.96634531;63.49130844;48.85910533;48.28884705;49.95121537
2016;Chorotega;Persona;Tasa de ocupación;0;0;0;0;0
2016;Pacífico Central;Hogar;Total de personas;284089;195284;88805;60153;28652
2016;Pacífico Central;Hogar;Total de hogares;89792;64440;25352;17018;8334
2016;Pacífico Central;Hogar;Miembros por hogar;3.163856468;3.030477964;3.502879457;3.534669174;3.437964963
2016;Pacífico Central;Hogar;Fuerza de trabajo por hogar;1.365689594;1.441108007;1.173990218;1.188800094;1.1437485
2016;Pacífico Central;Hogar;Ocupados por hogar;1.23211422;1.375713842;0.867111076;0.946644729;0.704703624
2016;Pacífico Central;Hogar;Ingreso por hogar;772677.884;994170.253;209686.0783;266215.6269;94252.93008
2016;Pacífico Central;Hogar;Ingreso per cápita por hogar;289438.1132;379981.9605;59292.73906;75101.73845;27010.81544
2016;Pacífico Central;Hogar;Porcentaje de hogares con jefatura femenina;30.86355132;26.79081316;41.21568318;41.69115055;40.24478042
2016;Pacífico Central;Persona;Relación de dependencia demográfica;0.509915014;0.446719611;0.670365842;0.696122938;0.618757062
2016;Pacífico Central;Persona;Relación de dependencia económica;1.31667319;1.102880525;1.983738198;1.973308289;2.005874948
2016;Pacífico Central;Persona;Horas semanales trabajadas en la ocupación principal;40.70250556;42.96542622;31.57680935;34.52184978;23.49838243
2016;Pacífico Central;Persona;Escolaridad promedio personas de 15 años y más;7.808673788;8.406376674;6.26685528;6.307787123;6.178022554
2016;Pacífico Central;Persona;Tasa de desempleo abierto;9.78080047;4.537769881;26.13983805;20.36972962;38.38648762
2016;Pacífico Central;Persona;Tasa neta de participación;56.60163119;59.4488189;49.24306348;48.89549497;49.99737739
2016;Pacífico Central;Persona;Tasa de ocupación;0;0;0;0;0
2016;Brunca;Hogar;Total de personas;360832;236806;124026;80296;43730
2016;Brunca;Hogar;Total de hogares;114001;78421;35580;23886;11694
2016;Brunca;Hogar;Miembros por hogar;3.165165218;3.019675852;3.485834739;3.36163443;3.739524543
2016;Brunca;Hogar;Fuerza de trabajo por hogar;1.302672784;1.428902972;1.024451939;1.037511513;0.997776638
2016;Brunca;Hogar;Ocupados por hogar;1.211699897;1.365947897;0.871725689;0.939671774;0.732939969
2016;Brunca;Hogar;Ingreso por hogar;686400.9177;915004.3912;182541.6428;224172.1759;97507.70115
2016;Brunca;Hogar;Ingreso per cápita por hogar;264531.0623;360462.8123;53090.25921;66612.92614;25469.04984
2016;Brunca;Hogar;Porcentaje de hogares con jefatura femenina;35.65144165;31.34109486;45.15177066;47.94021603;39.45613135
2016;Brunca;Persona;Relación de dependencia demográfica;0.516368435;0.429728914;0.714771596;0.659453986;0.82657366
2016;Brunca;Persona;Relación de dependencia económica;1.429746946;1.113282644;2.402633745;2.240093616;2.747857388
2016;Brunca;Persona;Horas semanales trabajadas en la ocupación principal;38.15337894;40.91739094;28.60739618;28.7009579;28.36238479
2016;Brunca;Persona;Escolaridad promedio personas de 15 años y más;7.782943078;8.53363396;6.116140031;6.181494787;5.976161738
2016;Brunca;Persona;Tasa de desempleo abierto;6.98355622;4.405832798;14.90809328;9.43023162;26.54268084
2016;Brunca;Persona;Tasa neta de participación;55.29364019;60.51487544;43.70189195;43.55819594;44.01025951
2016;Brunca;Persona;Tasa de ocupación;0;0;0;0;0
2016;Huetar Caribe;Hogar;Total de personas;438931;300028;138903;88809;50094
2016;Huetar Caribe;Hogar;Total de hogares;132679;96109;36570;23537;13033
2016;Huetar Caribe;Hogar;Miembros por hogar;3.308217578;3.121747183;3.798277276;3.773165654;3.843627714
2016;Huetar Caribe;Hogar;Fuerza de trabajo por hogar;1.371023297;1.475959588;1.095242002;1.198793389;0.908232947
2016;Huetar Caribe;Hogar;Ocupados por hogar;1.235802199;1.383023442;0.848892535;0.99345711;0.587815545
2016;Huetar Caribe;Hogar;Ingreso por hogar;699849.3479;885846.957;211032.1695;270585.792;103481.0599
2016;Huetar Caribe;Hogar;Ingreso per cápita por hogar;250256.1161;324454.4691;55256.67647;71627.32429;25692.03765
2016;Huetar Caribe;Hogar;Porcentaje de hogares con jefatura femenina;37.77839749;34.60654049;46.11430134;38.97692994;59.0040666
2016;Huetar Caribe;Persona;Relación de dependencia demográfica;0.526509447;0.440385603;0.752896191;0.750275916;0.757560873
2016;Huetar Caribe;Persona;Relación de dependencia económica;1.412955043;1.115062776;2.467979927;2.147469521;3.231984456
2016;Huetar Caribe;Persona;Horas semanales trabajadas en la ocupación principal;43.98542897;45.867209;35.94543229;38.82555703;27.15467955
2016;Huetar Caribe;Persona;Escolaridad promedio personas de 15 años y más;7.367251832;7.866154613;6.059867267;6.066539723;6.047469287
2016;Huetar Caribe;Persona;Tasa de desempleo abierto;9.862786274;6.296659218;22.49269718;17.12857953;35.27920926
2016;Huetar Caribe;Persona;Tasa neta de participación;57.41275537;61.84353937;45.79317441;49.5539164;38.77805078
2016;Huetar Caribe;Persona;Tasa de ocupación;0;0;0;0;0
2016;Huetar Norte;Hogar;Total de personas;391213;265950;125263;73315;51948
2016;Huetar Norte;Hogar;Total de hogares;115965;82696;33269;20286;12983
2016;Huetar Norte;Hogar;Miembros por hogar;3.373543742;3.215995937;3.765156753;3.614068816;4.001232381
2016;Huetar Norte;Hogar;Fuerza de trabajo por hogar;1.411693183;1.521149753;1.139619466;1.088632554;1.21928676
2016;Huetar Norte;Hogar;Ocupados por hogar;1.28802656;1.447010738;0.892843187;0.962289264;0.784333359
2016;Huetar Norte;Hogar;Ingreso por hogar;715608.3247;926467.243;191481.086;251376.084;97894.8632
2016;Huetar Norte;Hogar;Ingreso per cápita por hogar;257671.9917;340638.0368;51445.17188;68647.75284;24566.05632
2016;Huetar Norte;Hogar;Porcentaje de hogares con jefatura femenina;31.58280516;28.803086;38.49229012;42.45785271;32.29607949
2016;Huetar Norte;Persona;Relación de dependencia demográfica;0.565258967;0.463636113;0.835893302;0.884413715;0.77151821
2016;Huetar Norte;Persona;Relación de dependencia económica;1.389714551;1.114187594;2.303871921;2.319824307;2.281617183
2016;Huetar Norte;Persona;Horas semanales trabajadas en la ocupación principal;42.33726551;44.57658237;33.31622004;35.58470365;28.96749484
2016;Huetar Norte;Persona;Escolaridad promedio personas de 15 años y más;6.964948417;7.652947367;5.248162435;5.51948386;4.863822681
2016;Huetar Norte;Persona;Tasa de desempleo abierto;8.760162974;4.873880105;21.65427019;11.60568738;35.67277322
2016;Huetar Norte;Persona;Tasa neta de participación;58.65363945;63.12913085;47.48450122;47.19711056;47.89132934
2016;Huetar Caribe;Persona;Tasa de ocupación;0;0;0;0;0
2017;Total;Hogar;Total de personas;4934743;3842340;1092403;785893;306510
2017;Total;Hogar;Total de hogares;1523869;1218638;305231;218568;86663
2017;Total;Hogar;Miembros por hogar;3.238298699;3.152978981;3.578938574;3.595645291;3.53680348
2017;Total;Hogar;Fuerza de trabajo por hogar;1.489838037;1.598480435;1.056082115;1.071854068;1.016304536
2017;Total;Hogar;Ocupados por hogar;1.378416386;1.516021985;0.829024575;0.905471066;0.636223071
2017;Total;Hogar;Ingreso por hogar;1034361.53;1238160.69;220691.2255;270076.8649;96138.41248
2017;Total;Hogar;Ingreso per cápita por hogar;368226.5782;445191.3931;60943.73985;74821.68294;25942.9406
2017;Total;Hogar;Porcentaje de hogares con jefatura femenina;38.25250071;36.61448273;44.79230484;44.27866842;46.0877191
2017;Total;Persona;Relación de dependencia demográfica;0.462363587;0.399730497;0.735512939;0.72860505;0.753479671
2017;Total;Persona;Relación de dependencia económica;1.1735911;0.972485188;2.388882857;2.35460339;2.480062673
2017;Total;Persona;Horas semanales trabajadas en la ocupación principal;42.08605434;43.29560457;33.25312687;35.6105071;24.798248
2017;Total;Persona;Escolaridad promedio personas de 15 años y más;8.720606693;9.232670294;6.533550962;6.570304409;6.430805135
2017;Total;Persona;Tasa de desempleo abierto;7.478776101;5.158552318;21.49998914;15.52291557;37.39838321
2017;Total;Persona;Tasa neta de participación;58.31383604;61.75715862;43.61755533;43.02597651;45.27328149
2017;Total;Persona;Tasa de ocupación;0;0;0;0;0
2017;Central;Hogar;Total de personas;3062127;2534850;527277;401695;125582
2017;Central;Hogar;Total de hogares;945616;796798;148818;112169;36649
2017;Central;Hogar;Miembros por hogar;3.238235182;3.181295636;3.543099625;3.581158787;3.426614642
2017;Central;Hogar;Fuerza de trabajo por hogar;1.589650556;1.677617163;1.118661721;1.120184721;1.114000382
2017;Central;Hogar;Ocupados por hogar;1.474297178;1.587984659;0.865594216;0.924105591;0.686512592
2017;Central;Hogar;Ingreso por hogar;1219527.738;1403270.597;235735.8407;282185.5141;93570.61339
2017;Central;Hogar;Ingreso per cápita por hogar;433103.4362;501782.8293;65381.76885;78251.50119;25992.29011
2017;Central;Hogar;Porcentaje de hogares con jefatura femenina;39.4673948;38.60225553;44.09950409;43.12599738;47.07904718
2017;Central;Persona;Relación de dependencia demográfica;0.431541985;0.384365088;0.712021689;0.716990165;0.69632051
2017;Central;Persona;Relación de dependencia económica;1.037073601;0.896318008;2.167266349;2.196935933;2.075954638
2017;Central;Persona;Horas semanales trabajadas en la ocupación principal;42.26797538;43.06149439;34.46781076;36.79953817;24.87575517
2017;Central;Persona;Escolaridad promedio personas de 15 años y más;9.25539611;9.678289945;6.811565603;6.851504835;6.676496232
2017;Central;Persona;Tasa de desempleo abierto;7.256524253;5.342846156;22.62234423;17.50417827;38.37411517
2017;Central;Persona;Tasa neta de participación;60.28581237;62.90500874;45.18073434;44.17855661;48.57176848
2017;Central;Persona;Tasa de ocupación;0;0;0;0;0
2017;Chorotega;Hogar;Total de personas;377009;283097;93912;68630;25282
2017;Chorotega;Hogar;Total de hogares;117610;91210;26400;19405;6995
2017;Chorotega;Hogar;Miembros por hogar;3.20558626;3.103793444;3.557272727;3.536717341;3.614295926
2017;Chorotega;Hogar;Fuerza de trabajo por hogar;1.376320041;1.47331433;1.041212121;1.014223138;1.116082916
2017;Chorotega;Hogar;Ocupados por hogar;1.279227957;1.409341081;0.82969697;0.891883535;0.657183703
2017;Chorotega;Hogar;Ingreso por hogar;811253.4223;985729.538;208451.6604;251797.4606;88205.01959
2017;Chorotega;Hogar;Ingreso per cápita por hogar;291720.3082;359182.2165;58644.52582;71212.95728;23778.13377
2017;Chorotega;Hogar;Porcentaje de hogares con jefatura femenina;39.54765751;36.97840149;48.42424242;47.78665292;50.192995
2017;Chorotega;Persona;Relación de dependencia demográfica;0.502255322;0.430881283;0.768121399;0.748490484;0.823703383
2017;Chorotega;Persona;Relación de dependencia económica;1.329099457;1.106674307;2.416472643;2.487119557;2.238375817
2017;Chorotega;Persona;Horas semanales trabajadas en la ocupación principal;41.05779329;42.93846561;30.02086377;31.74547871;23.52795301
2017;Chorotega;Persona;Escolaridad promedio personas de 15 años y más;8.518176965;9.009152886;6.782591828;6.645911509;7.198506807
2017;Chorotega;Persona;Tasa de desempleo abierto;7.054469973;4.3421317;20.31431898;12.0623952;41.11694633
2017;Chorotega;Persona;Tasa neta de participación;55.32885787;58.96619057;42.50962683;40.48505544;48.64174455
2017;Chorotega;Persona;Tasa de ocupación;0;0;0;0;0
2017;Pacífico Central;Hogar;Total de personas;288987;188646;100341;68249;32092
2017;Pacífico Central;Hogar;Total de hogares;90932;63757;27175;19110;8065
2017;Pacífico Central;Hogar;Miembros por hogar;3.17805613;2.95882805;3.692401104;3.571376243;3.97916925
2017;Pacífico Central;Hogar;Fuerza de trabajo por hogar;1.314399771;1.390764936;1.135234591;1.152276295;1.094854309
2017;Pacífico Central;Hogar;Ocupados por hogar;1.219845599;1.34175071;0.933836247;1.001779173;0.772845629
2017;Pacífico Central;Hogar;Ingreso por hogar;750185.233;973010.1911;227401.3929;274803.5528;115082.078
2017;Pacífico Central;Hogar;Ingreso per cápita por hogar;280235.7633;373244.8289;62021.26481;76482.52971;27755.32901
2017;Pacífico Central;Hogar;Porcentaje de hogares con jefatura femenina;36.14569129;30.85151434;48.56669733;46.92307692;52.46125232
2017;Pacífico Central;Persona;Relación de dependencia demográfica;0.500007786;0.418231027;0.68238825;0.667008622;0.716057965
2017;Pacífico Central;Persona;Relación de dependencia económica;1.417876356;1.127482491;2.252544571;2.099409628;2.634428086
2017;Pacífico Central;Persona;Horas semanales trabajadas en la ocupación principal;40.38229222;42.92427466;31.8132561;33.21228583;27.51628429
2017;Pacífico Central;Persona;Escolaridad promedio personas de 15 años y más;7.908633926;8.479026242;6.604053164;6.46549146;6.94438984
2017;Pacífico Central;Persona;Tasa de desempleo abierto;7.193714912;3.524263852;17.74068071;13.06085377;29.41109853
2017;Pacífico Central;Persona;Tasa neta de participación;54.19445817;57.77478059;46.00083502;46.13160706;45.67792665
2017;Pacífico Central;Persona;Tasa de ocupación;0;0;0;0;0
2017;Brunca;Hogar;Total de personas;363536;248897;114639;74228;40411
2017;Brunca;Hogar;Total de hogares;115486;81438;34048;22086;11962
2017;Brunca;Hogar;Miembros por hogar;3.147879397;3.05627594;3.366981908;3.360862085;3.378281224
2017;Brunca;Hogar;Fuerza de trabajo por hogar;1.261538195;1.414364302;0.895999765;0.911301277;0.867747868
2017;Brunca;Hogar;Ocupados por hogar;1.169258611;1.345612613;0.747444784;0.828669746;0.597475339
2017;Brunca;Hogar;Ingreso por hogar;663789.4569;866157.4946;179753.7351;226734.1221;93011.64942
2017;Brunca;Hogar;Ingreso per cápita por hogar;245204.0902;325392.859;53403.89787;67974.62776;26501.27788
2017;Brunca;Hogar;Porcentaje de hogares con jefatura femenina;37.72058951;35.62955868;42.72203947;41.4108485;45.14295268
2017;Brunca;Persona;Relación de dependencia demográfica;0.517300099;0.435657099;0.731027089;0.755836783;0.687236441
2017;Brunca;Persona;Relación de dependencia económica;1.49527078;1.160883116;2.757793293;2.687981319;2.893159923
2017;Brunca;Persona;Horas semanales trabajadas en la ocupación principal;38.5032469;40.46753282;30.05540493;32.13544968;24.72883727
2017;Brunca;Persona;Escolaridad promedio personas de 15 años y más;7.839380062;8.471880725;6.208523033;6.211796988;6.202034429
2017;Brunca;Persona;Tasa de desempleo abierto;7.314846592;4.860960385;16.57980136;9.067421871;31.14643545
2017;Brunca;Persona;Tasa neta de participación;53.34578276;58.53835794;39.96201205;39.63568334;40.61032864
2017;Brunca;Persona;Tasa de ocupación;0;0;0;0;0
2017;Huetar Caribe;Hogar;Total de personas;443789;307718;136071;88658;47413
2017;Huetar Caribe;Hogar;Total de hogares;135060;99042;36018;23995;12023
2017;Huetar Caribe;Hogar;Miembros por hogar;3.285865541;3.106944529;3.777861069;3.694853094;3.943524911
